gene_id	cons_num	cons_bp	cons_prop
ENSG00000105991	163	22808	0.4516346
ENSG00000105993	1	50	0.0009901
ENSG00000105996	165	21216	0.4201105
ENSG00000105997	154	18400	0.3643492
ENSG00000106003	24	1177	0.0233065
ENSG00000106004	152	17579	0.3480921
ENSG00000106006	157	18486	0.3660522
ENSG00000106009	21	1203	0.0238213
ENSG00000106012	73	4395	0.0870280
ENSG00000106013	17	1100	0.0217817
ENSG00000106018	0	0	0.0000000
ENSG00000106025	23	1707	0.0338013
ENSG00000106028	32	1663	0.0329300
ENSG00000106031	68	6939	0.1374032
ENSG00000106034	44	4017	0.0795430
ENSG00000106038	78	8208	0.1625314
ENSG00000106049	29	2506	0.0496228
ENSG00000106052	37	3088	0.0611473
ENSG00000106066	62	4418	0.0874834
ENSG00000106069	21	1148	0.0227322
ENSG00000106070	12	1330	0.0263361
ENSG00000106077	15	1475	0.0292073
ENSG00000106078	9	414	0.0081979
ENSG00000106080	37	2617	0.0518208
ENSG00000106086	27	1932	0.0382567
ENSG00000106089	26	1598	0.0316429
ENSG00000106100	15	1122	0.0222174
ENSG00000106105	1	55	0.0010891
ENSG00000106113	8	387	0.0076632
ENSG00000106123	28	1515	0.0299994
ENSG00000106125	4	154	0.0030494
ENSG00000106128	37	3400	0.0673254
ENSG00000106144	19	743	0.0147126
ENSG00000106153	9	1086	0.0215045
ENSG00000106178	0	0	0.0000000
ENSG00000106211	44	4202	0.0832063
ENSG00000106236	45	3461	0.0685333
ENSG00000106244	42	3418	0.0676818
ENSG00000106245	35	3098	0.0613453
ENSG00000106246	15	1282	0.0253856
ENSG00000106258	5	129	0.0025544
ENSG00000106261	7	589	0.0116631
ENSG00000106263	4	220	0.0043563
ENSG00000106266	35	3001	0.0594246
ENSG00000106268	34	2087	0.0413259
ENSG00000106278	20	1150	0.0227718
ENSG00000106290	52	4542	0.0899388
ENSG00000106299	26	1622	0.0321182
ENSG00000106302	31	1635	0.0323756
ENSG00000106304	6	450	0.0089107
ENSG00000106305	26	2354	0.0466129
ENSG00000106327	77	8573	0.1697590
ENSG00000106328	33	4239	0.0839389
ENSG00000106330	87	7479	0.1480961
ENSG00000106331	28	2402	0.0475634
ENSG00000106333	78	6417	0.1270668
ENSG00000106336	66	4739	0.0938397
ENSG00000106341	26	1996	0.0395240
ENSG00000106344	52	4866	0.0963545
ENSG00000106346	11	695	0.0137621
ENSG00000106348	15	1049	0.0207719
ENSG00000106351	21	2453	0.0485733
ENSG00000106355	11	730	0.0144552
ENSG00000106366	26	2226	0.0440783
ENSG00000106367	35	2385	0.0472268
ENSG00000106384	54	4610	0.0912853
ENSG00000106392	11	710	0.0140591
ENSG00000106397	29	2324	0.0460189
ENSG00000106399	31	3889	0.0770084
ENSG00000106400	47	3170	0.0627710
ENSG00000106404	14	941	0.0186333
ENSG00000106410	9	693	0.0137225
ENSG00000106415	58	5080	0.1005921
ENSG00000106436	10	900	0.0178214
ENSG00000106443	19	1810	0.0358409
ENSG00000106459	2	684	0.0135443
ENSG00000106460	19	1230	0.0243560
ENSG00000106462	21	1646	0.0325934
ENSG00000106477	32	3659	0.0724540
ENSG00000106479	155	6547	0.1296410
ENSG00000106483	20	1810	0.0358409
ENSG00000106484	26	3378	0.0668898
ENSG00000106511	42	3629	0.0718600
ENSG00000106524	31	2688	0.0532267
ENSG00000106526	36	2545	0.0503950
ENSG00000106536	29	2754	0.0545336
ENSG00000106537	16	1196	0.0236827
ENSG00000106538	25	2209	0.0437417
ENSG00000106541	19	981	0.0194254
ENSG00000106546	7	313	0.0061979
ENSG00000106554	29	2167	0.0429100
ENSG00000106560	1	41	0.0008119
ENSG00000106565	4	152	0.0030098
ENSG00000106571	17	1100	0.0217817
ENSG00000106588	14	699	0.0138413
ENSG00000106591	20	2333	0.0461971
ENSG00000106603	6	569	0.0112671
ENSG00000106605	5	327	0.0064751
ENSG00000106608	3	224	0.0044356
ENSG00000106609	1	180	0.0035643
ENSG00000106615	30	2545	0.0503950
ENSG00000106617	8	284	0.0056237
ENSG00000106624	37	3066	0.0607117
ENSG00000106628	21	2259	0.0447318
ENSG00000106631	17	1923	0.0380785
ENSG00000106633	35	3647	0.0722164
ENSG00000106635	38	3800	0.0752460
ENSG00000106636	9	855	0.0169304
ENSG00000106638	34	2988	0.0591671
ENSG00000106648	2	85	0.0016831
ENSG00000106665	10	803	0.0159007
ENSG00000106682	2	264	0.0052276
ENSG00000106683	50	2527	0.0500386
ENSG00000106686	28	3048	0.0603552
ENSG00000106688	11	623	0.0123364
ENSG00000106689	29	3049	0.0603750
ENSG00000106692	34	2553	0.0505535
ENSG00000106701	20	887	0.0175640
ENSG00000106714	2	119	0.0023564
ENSG00000106723	2	444	0.0087919
ENSG00000106733	29	1612	0.0319202
ENSG00000106771	21	2256	0.0446724
ENSG00000106772	21	1698	0.0336231
ENSG00000106780	10	832	0.0164749
ENSG00000106785	23	2118	0.0419398
ENSG00000106789	22	2064	0.0408705
ENSG00000106799	33	2950	0.0584147
ENSG00000106803	27	2872	0.0568702
ENSG00000106804	13	1272	0.0251876
ENSG00000106809	21	2300	0.0455437
ENSG00000106819	30	3104	0.0614641
ENSG00000106823	7	801	0.0158611
ENSG00000106829	41	4814	0.0953248
ENSG00000106852	50	4458	0.0882755
ENSG00000106853	14	1744	0.0345340
ENSG00000106868	36	3748	0.0742164
ENSG00000106927	33	2542	0.0503356
ENSG00000106948	36	2356	0.0466525
ENSG00000106952	25	1636	0.0323954
ENSG00000106976	31	2160	0.0427714
ENSG00000106991	39	2920	0.0578206
ENSG00000106992	35	3266	0.0646720
ENSG00000106993	28	2207	0.0437021
ENSG00000107014	1	35	0.0006931
ENSG00000107018	11	785	0.0155442
ENSG00000107020	27	1179	0.0233461
ENSG00000107021	21	2714	0.0537415
ENSG00000107036	6	572	0.0113265
ENSG00000107077	3	161	0.0031881
ENSG00000107099	11	896	0.0177422
ENSG00000107104	38	3692	0.0731075
ENSG00000107105	66	6664	0.1319578
ENSG00000107130	21	1367	0.0270688
ENSG00000107140	38	3434	0.0679987
ENSG00000107147	5	262	0.0051880
ENSG00000107159	46	3449	0.0682957
ENSG00000107164	14	1121	0.0221976
ENSG00000107165	19	1814	0.0359201
ENSG00000107175	113	12152	0.2406289
ENSG00000107185	113	11825	0.2341538
ENSG00000107186	12	1128	0.0223362
ENSG00000107187	44	2849	0.0564147
ENSG00000107201	24	4033	0.0798598
ENSG00000107223	8	782	0.0154848
ENSG00000107242	22	989	0.0195838
ENSG00000107249	28	1922	0.0380587
ENSG00000107262	40	3174	0.0628502
ENSG00000107263	17	909	0.0179996
ENSG00000107281	34	2255	0.0446526
ENSG00000107282	43	3027	0.0599394
ENSG00000107290	16	1081	0.0214055
ENSG00000107295	13	608	0.0120394
ENSG00000107317	22	1733	0.0343162
ENSG00000107331	30	1739	0.0344350
ENSG00000107338	22	1626	0.0321974
ENSG00000107341	12	617	0.0122176
ENSG00000107362	31	1981	0.0392269
ENSG00000107371	39	3689	0.0730481
ENSG00000107372	26	1951	0.0386329
ENSG00000107404	37	3600	0.0712857
ENSG00000107438	31	3368	0.0666917
ENSG00000107443	28	2639	0.0522564
ENSG00000107447	27	1818	0.0359993
ENSG00000107485	61	6902	0.1366706
ENSG00000107518	65	5555	0.1099978
ENSG00000107521	54	4737	0.0938001
ENSG00000107537	27	3290	0.0651472
ENSG00000107551	19	1114	0.0220590
ENSG00000107554	0	0	0.0000000
ENSG00000107560	47	4098	0.0811469
ENSG00000107562	17	1115	0.0220788
ENSG00000107566	51	5147	0.1019188
ENSG00000107581	15	1464	0.0289895
ENSG00000107593	42	2449	0.0484941
ENSG00000107611	38	2324	0.0460189
ENSG00000107614	37	3432	0.0679590
ENSG00000107625	24	1717	0.0339993
ENSG00000107643	10	606	0.0119998
ENSG00000107651	15	1399	0.0277024
ENSG00000107669	24	1805	0.0357419
ENSG00000107672	25	1172	0.0232075
ENSG00000107679	28	1571	0.0311083
ENSG00000107719	22	1538	0.0304548
ENSG00000107731	9	444	0.0087919
ENSG00000107736	33	2253	0.0446130
ENSG00000107738	72	6329	0.1253242
ENSG00000107742	55	3231	0.0639789
ENSG00000107745	12	625	0.0123760
ENSG00000107758	57	4698	0.0930279
ENSG00000107771	8	491	0.0097226
ENSG00000107779	43	3229	0.0639393
ENSG00000107789	7	621	0.0122968
ENSG00000107796	8	342	0.0067721
ENSG00000107798	35	2785	0.0551474
ENSG00000107807	47	4845	0.0959387
ENSG00000107815	79	6320	0.1251460
ENSG00000107816	90	7409	0.1467100
ENSG00000107819	91	7674	0.1519574
ENSG00000107821	42	3713	0.0735233
ENSG00000107829	51	4837	0.0957803
ENSG00000107831	81	9302	0.1841944
ENSG00000107833	75	8735	0.1729669
ENSG00000107854	8	788	0.0156037
ENSG00000107859	67	5836	0.1155621
ENSG00000107862	41	3226	0.0638799
ENSG00000107863	27	1898	0.0375834
ENSG00000107864	25	2469	0.0488901
ENSG00000107872	94	10401	0.2059563
ENSG00000107874	36	3323	0.0658007
ENSG00000107882	50	4331	0.0857607
ENSG00000107890	30	3162	0.0626126
ENSG00000107897	5	794	0.0157225
ENSG00000107902	30	2679	0.0530485
ENSG00000107929	5	356	0.0070494
ENSG00000107937	3	115	0.0022772
ENSG00000107938	32	3524	0.0697808
ENSG00000107949	22	921	0.0182373
ENSG00000107951	2	107	0.0021188
ENSG00000107954	39	3802	0.0752856
ENSG00000107957	51	2794	0.0553256
ENSG00000107959	19	645	0.0127720
ENSG00000107960	23	1456	0.0288311
ENSG00000107968	7	323	0.0063959
ENSG00000107984	34	4143	0.0820380
ENSG00000108001	10	1035	0.0204946
ENSG00000108010	6	1062	0.0210293
ENSG00000108018	24	1780	0.0352468
ENSG00000108021	8	954	0.0188907
ENSG00000108039	40	3380	0.0669294
ENSG00000108055	22	1186	0.0234847
ENSG00000108061	59	4894	0.0969090
ENSG00000108064	38	3986	0.0789291
ENSG00000108091	15	1504	0.0297816
ENSG00000108094	15	1322	0.0261777
ENSG00000108100	18	2543	0.0503554
ENSG00000108106	15	924	0.0182967
ENSG00000108107	42	4068	0.0805529
ENSG00000108175	20	2242	0.0443952
ENSG00000108176	12	1045	0.0206927
ENSG00000108179	35	3700	0.0732659
ENSG00000108187	43	5856	0.1159581
ENSG00000108219	16	1356	0.0268510
ENSG00000108231	20	2371	0.0469496
ENSG00000108239	19	1526	0.0302172
ENSG00000108242	0	0	0.0000000
ENSG00000108244	51	3168	0.0627314
ENSG00000108255	8	530	0.0104948
ENSG00000108256	25	3063	0.0606523
ENSG00000108262	100	8617	0.1706303
ENSG00000108298	61	5112	0.1012257
ENSG00000108306	38	8463	0.1675808
ENSG00000108309	16	703	0.0139205
ENSG00000108312	38	2512	0.0497416
ENSG00000108342	42	3950	0.0782163
ENSG00000108344	32	2601	0.0515039
ENSG00000108349	98	16414	0.3250233
ENSG00000108352	59	9133	0.1808479
ENSG00000108370	31	1877	0.0371676
ENSG00000108375	37	4134	0.0818598
ENSG00000108379	23	2193	0.0434249
ENSG00000108381	23	1732	0.0342964
ENSG00000108384	9	784	0.0155244
ENSG00000108387	38	2546	0.0504148
ENSG00000108389	69	5858	0.1159977
ENSG00000108395	35	2207	0.0437021
ENSG00000108405	36	4432	0.0877606
ENSG00000108406	21	1580	0.0312865
ENSG00000108417	46	2881	0.0570484
ENSG00000108423	43	4548	0.0900576
ENSG00000108424	42	4196	0.0830875
ENSG00000108433	32	3121	0.0618008
ENSG00000108439	39	4806	0.0951664
ENSG00000108443	35	3409	0.0675036
ENSG00000108465	49	4354	0.0862161
ENSG00000108468	56	7450	0.1475218
ENSG00000108469	40	2137	0.0423160
ENSG00000108474	22	2075	0.0410883
ENSG00000108479	39	5160	0.1021762
ENSG00000108506	35	7668	0.1518386
ENSG00000108509	49	5273	0.1044138
ENSG00000108510	40	3705	0.0733649
ENSG00000108511	82	10221	0.2023920
ENSG00000108515	64	5489	0.1086909
ENSG00000108518	71	7713	0.1527296
ENSG00000108523	66	6637	0.1314231
ENSG00000108528	94	10026	0.1985307
ENSG00000108551	18	970	0.0192075
ENSG00000108556	100	10651	0.2109067
ENSG00000108557	3	470	0.0093067
ENSG00000108559	36	3265	0.0646522
ENSG00000108561	33	3391	0.0671472
ENSG00000108576	48	3255	0.0644542
ENSG00000108578	40	2474	0.0489891
ENSG00000108582	32	1926	0.0381379
ENSG00000108587	51	5049	0.0999782
ENSG00000108588	59	6916	0.1369478
ENSG00000108590	25	1977	0.0391477
ENSG00000108591	29	2043	0.0404546
ENSG00000108592	48	5475	0.1084137
ENSG00000108599	5	330	0.0065345
ENSG00000108602	26	3022	0.0598404
ENSG00000108604	24	2463	0.0487713
ENSG00000108622	33	3063	0.0606523
ENSG00000108639	39	2450	0.0485139
ENSG00000108641	44	3947	0.0781569
ENSG00000108651	25	2946	0.0583355
ENSG00000108654	58	4990	0.0988099
ENSG00000108666	41	5065	0.1002950
ENSG00000108669	26	1962	0.0388507
ENSG00000108671	8	778	0.0154056
ENSG00000108679	19	1679	0.0332469
ENSG00000108684	7	396	0.0078414
ENSG00000108688	8	263	0.0052078
ENSG00000108691	5	180	0.0035643
ENSG00000108700	5	225	0.0044554
ENSG00000108702	13	1267	0.0250886
ENSG00000108733	37	3719	0.0736421
ENSG00000108759	77	5510	0.1091067
ENSG00000108771	74	6956	0.1377399
ENSG00000108773	60	5839	0.1156215
ENSG00000108774	78	6361	0.1259579
ENSG00000108784	38	3763	0.0745134
ENSG00000108786	53	3847	0.0761767
ENSG00000108788	60	4530	0.0897012
ENSG00000108797	70	7621	0.1509079
ENSG00000108798	25	1734	0.0343360
ENSG00000108799	68	6645	0.1315816
ENSG00000108813	39	2905	0.0575236
ENSG00000108819	96	8817	0.1745906
ENSG00000108821	16	2643	0.0523356
ENSG00000108823	64	6495	0.1286113
ENSG00000108825	74	6355	0.1258391
ENSG00000108826	39	2997	0.0593454
ENSG00000108828	72	5830	0.1154433
ENSG00000108829	9	634	0.0125542
ENSG00000108830	67	5673	0.1123344
ENSG00000108839	9	745	0.0147522
ENSG00000108840	47	3166	0.0626918
ENSG00000108846	99	8588	0.1700560
ENSG00000108848	56	5930	0.1174234
ENSG00000108849	12	576	0.0114057
ENSG00000108852	16	731	0.0144750
ENSG00000108854	21	1960	0.0388111
ENSG00000108861	33	2815	0.0557415
ENSG00000108878	17	1498	0.0296628
ENSG00000108883	92	6936	0.1373438
ENSG00000108924	22	1335	0.0264351
ENSG00000108932	20	1837	0.0363755
ENSG00000108946	8	301	0.0059603
ENSG00000108947	45	3994	0.0790875
ENSG00000108950	9	716	0.0141779
ENSG00000108953	18	3535	0.0699986
ENSG00000108960	15	936	0.0185343
ENSG00000108961	41	3637	0.0720184
ENSG00000108963	52	5113	0.1012455
ENSG00000108984	9	1147	0.0227124
ENSG00000109016	2	109	0.0021584
ENSG00000109046	18	1147	0.0227124
ENSG00000109047	24	2240	0.0443556
ENSG00000109061	65	7625	0.1509871
ENSG00000109062	32	1727	0.0341973
ENSG00000109063	18	1775	0.0351478
ENSG00000109065	43	2176	0.0430883
ENSG00000109066	58	3771	0.0746718
ENSG00000109072	24	2650	0.0524742
ENSG00000109079	43	4394	0.0870082
ENSG00000109083	80	6580	0.1302944
ENSG00000109084	22	3054	0.0604740
ENSG00000109089	56	4495	0.0890081
ENSG00000109099	23	1835	0.0363359
ENSG00000109101	47	2507	0.0496426
ENSG00000109103	71	5087	0.1007307
ENSG00000109107	71	5776	0.1143740
ENSG00000109111	69	7760	0.1536603
ENSG00000109113	91	9164	0.1814618
ENSG00000109118	80	6332	0.1253837
ENSG00000109132	40	6939	0.1374032
ENSG00000109133	13	1277	0.0252866
ENSG00000109158	20	1802	0.0356825
ENSG00000109163	32	1604	0.0317617
ENSG00000109171	24	1616	0.0319994
ENSG00000109180	23	1904	0.0377022
ENSG00000109181	0	0	0.0000000
ENSG00000109182	3	183	0.0036237
ENSG00000109184	9	709	0.0140393
ENSG00000109189	8	931	0.0184353
ENSG00000109193	1	83	0.0016435
ENSG00000109205	11	500	0.0099008
ENSG00000109208	18	1146	0.0226926
ENSG00000109220	42	5620	0.1112849
ENSG00000109255	17	668	0.0132275
ENSG00000109265	29	2562	0.0507317
ENSG00000109270	43	3846	0.0761569
ENSG00000109272	7	480	0.0095048
ENSG00000109320	8	752	0.0148908
ENSG00000109321	16	1104	0.0218610
ENSG00000109323	22	3394	0.0672066
ENSG00000109332	28	2004	0.0396824
ENSG00000109339	19	1369	0.0271084
ENSG00000109381	14	1251	0.0247718
ENSG00000109390	19	1658	0.0328310
ENSG00000109424	1	31	0.0006138
ENSG00000109436	10	845	0.0167323
ENSG00000109445	16	1050	0.0207917
ENSG00000109452	22	1417	0.0280589
ENSG00000109458	15	1432	0.0283559
ENSG00000109466	26	2083	0.0412467
ENSG00000109471	10	1111	0.0219996
ENSG00000109472	28	3274	0.0648304
ENSG00000109475	39	3219	0.0637413
ENSG00000109501	5	352	0.0069702
ENSG00000109511	23	1031	0.0204154
ENSG00000109519	3	104	0.0020594
ENSG00000109534	8	400	0.0079206
ENSG00000109536	6	621	0.0122968
ENSG00000109572	23	1763	0.0349102
ENSG00000109576	1	315	0.0062375
ENSG00000109586	42	3319	0.0657215
ENSG00000109606	10	1859	0.0368112
ENSG00000109610	26	2666	0.0527910
ENSG00000109618	25	2520	0.0499000
ENSG00000109625	2	48	0.0009505
ENSG00000109654	15	599	0.0118612
ENSG00000109667	21	2218	0.0439199
ENSG00000109670	29	1901	0.0376428
ENSG00000109674	26	1406	0.0278410
ENSG00000109680	15	970	0.0192075
ENSG00000109684	17	1109	0.0219600
ENSG00000109685	16	1431	0.0283361
ENSG00000109686	33	2341	0.0463555
ENSG00000109689	25	1263	0.0250094
ENSG00000109705	49	3395	0.0672264
ENSG00000109736	31	2051	0.0406131
ENSG00000109738	9	777	0.0153858
ENSG00000109743	17	3268	0.0647116
ENSG00000109756	30	2141	0.0423952
ENSG00000109758	24	2103	0.0416427
ENSG00000109762	25	1628	0.0322370
ENSG00000109771	35	3537	0.0700382
ENSG00000109775	39	2791	0.0552662
ENSG00000109787	13	1403	0.0277816
ENSG00000109790	20	921	0.0182373
ENSG00000109794	22	2303	0.0456031
ENSG00000109805	29	2607	0.0516227
ENSG00000109814	22	1873	0.0370884
ENSG00000109819	85	6838	0.1354033
ENSG00000109832	23	2100	0.0415833
ENSG00000109846	36	2026	0.0401180
ENSG00000109851	37	5008	0.0991664
ENSG00000109854	17	1609	0.0318608
ENSG00000109861	12	581	0.0115047
ENSG00000109881	57	5658	0.1120374
ENSG00000109906	31	3091	0.0612067
ENSG00000109911	32	3763	0.0745134
ENSG00000109917	57	2209	0.0437417
ENSG00000109919	28	2066	0.0409101
ENSG00000109920	39	4562	0.0903348
ENSG00000109927	49	4167	0.0825132
ENSG00000109929	2	101	0.0020000
ENSG00000109943	37	2796	0.0553652
ENSG00000109944	30	1494	0.0295836
ENSG00000109956	21	1491	0.0295242
ENSG00000109971	25	1668	0.0330290
ENSG00000109991	68	6234	0.1234431
ENSG00000110002	11	341	0.0067523
ENSG00000110011	56	6275	0.1242550
ENSG00000110013	36	3491	0.0691273
ENSG00000110025	21	1498	0.0296628
ENSG00000110031	42	4569	0.0904735
ENSG00000110042	7	260	0.0051484
ENSG00000110046	53	6063	0.1200570
ENSG00000110047	83	8820	0.1746500
ENSG00000110048	37	4365	0.0864339
ENSG00000110057	55	4020	0.0796024
ENSG00000110060	50	3529	0.0698798
ENSG00000110063	56	5210	0.1031663
ENSG00000110066	9	485	0.0096038
ENSG00000110074	37	4514	0.0893844
ENSG00000110075	21	2978	0.0589691
ENSG00000110076	99	14439	0.2859151
ENSG00000110077	2	84	0.0016633
ENSG00000110079	0	0	0.0000000
ENSG00000110080	22	1749	0.0346330
ENSG00000110090	3	176	0.0034851
ENSG00000110092	39	1990	0.0394052
ENSG00000110104	4	150	0.0029702
ENSG00000110107	53	5617	0.1112255
ENSG00000110108	35	2574	0.0509693
ENSG00000110148	60	7563	0.1497594
ENSG00000110169	52	8233	0.1630265
ENSG00000110171	43	4644	0.0919586
ENSG00000110172	3	163	0.0032277
ENSG00000110195	13	789	0.0156235
ENSG00000110200	16	827	0.0163759
ENSG00000110203	58	5626	0.1114037
ENSG00000110218	33	2252	0.0445932
ENSG00000110237	19	1361	0.0269500
ENSG00000110243	41	1384	0.0274054
ENSG00000110244	77	5894	0.1167106
ENSG00000110245	51	2728	0.0540187
ENSG00000110274	47	5150	0.1019782
ENSG00000110315	43	2426	0.0480387
ENSG00000110318	31	1971	0.0390289
ENSG00000110321	26	5026	0.0995228
ENSG00000110324	10	521	0.0103166
ENSG00000110328	28	1627	0.0322172
ENSG00000110330	30	1937	0.0383557
ENSG00000110344	26	908	0.0179798
ENSG00000110367	20	1222	0.0241975
ENSG00000110375	96	11338	0.2245104
ENSG00000110395	76	6230	0.1233639
ENSG00000110400	40	3469	0.0686917
ENSG00000110422	16	1139	0.0225540
ENSG00000110427	32	6337	0.1254827
ENSG00000110429	7	636	0.0125938
ENSG00000110435	25	1960	0.0388111
ENSG00000110436	43	3262	0.0645928
ENSG00000110442	11	884	0.0175046
ENSG00000110446	4	164	0.0032475
ENSG00000110448	18	1192	0.0236035
ENSG00000110455	31	1483	0.0293658
ENSG00000110484	0	0	0.0000000
ENSG00000110492	70	5918	0.1171858
ENSG00000110497	22	2740	0.0542563
ENSG00000110514	62	4545	0.0899982
ENSG00000110536	35	3751	0.0742758
ENSG00000110583	49	6718	0.1330271
ENSG00000110619	22	1323	0.0261975
ENSG00000110628	27	3864	0.0765133
ENSG00000110651	0	0	0.0000000
ENSG00000110660	32	2462	0.0487515
ENSG00000110665	0	0	0.0000000
ENSG00000110675	37	1846	0.0365537
ENSG00000110680	11	518	0.0102572
ENSG00000110693	49	4581	0.0907111
ENSG00000110696	90	7919	0.1568088
ENSG00000110697	29	2462	0.0487515
ENSG00000110700	56	5146	0.1018990
ENSG00000110711	80	7600	0.1504921
ENSG00000110713	45	5065	0.1002950
ENSG00000110717	33	2618	0.0518406
ENSG00000110719	40	3069	0.0607711
ENSG00000110721	22	3877	0.0767708
ENSG00000110723	17	889	0.0176036
ENSG00000110756	37	3722	0.0737015
ENSG00000110768	41	3817	0.0755827
ENSG00000110777	40	2612	0.0517217
ENSG00000110786	4	486	0.0096236
ENSG00000110799	3	165	0.0032673
ENSG00000110801	18	1386	0.0274450
ENSG00000110811	28	2291	0.0453654
ENSG00000110841	21	1413	0.0279796
ENSG00000110844	70	8572	0.1697392
ENSG00000110848	14	618	0.0122374
ENSG00000110851	20	1097	0.0217223
ENSG00000110852	2	183	0.0036237
ENSG00000110871	43	4626	0.0916021
ENSG00000110876	22	2547	0.0504346
ENSG00000110880	7	709	0.0140393
ENSG00000110881	37	5031	0.0996218
ENSG00000110887	21	1233	0.0244154
ENSG00000110888	13	699	0.0138413
ENSG00000110900	7	503	0.0099602
ENSG00000110906	35	3291	0.0651670
ENSG00000110911	40	4399	0.0871072
ENSG00000110917	42	4227	0.0837013
ENSG00000110921	34	2867	0.0567712
ENSG00000110925	32	3362	0.0665729
ENSG00000110931	28	3701	0.0732857
ENSG00000110934	23	2117	0.0419200
ENSG00000110944	59	7504	0.1485911
ENSG00000110955	21	2409	0.0477020
ENSG00000110958	30	2899	0.0574048
ENSG00000110975	5	520	0.0102968
ENSG00000110987	17	1236	0.0244748
ENSG00000111011	53	3464	0.0685927
ENSG00000111012	49	5712	0.1131067
ENSG00000111046	35	3424	0.0678006
ENSG00000111049	60	5319	0.1053246
ENSG00000111052	27	2058	0.0407517
ENSG00000111057	21	1330	0.0263361
ENSG00000111058	22	2033	0.0402566
ENSG00000111077	30	3637	0.0720184
ENSG00000111087	27	3891	0.0770480
ENSG00000111110	10	632	0.0125146
ENSG00000111142	3	173	0.0034257
ENSG00000111144	13	846	0.0167521
ENSG00000111145	23	1930	0.0382171
ENSG00000111181	31	2361	0.0467516
ENSG00000111186	20	1365	0.0270292
ENSG00000111196	19	1211	0.0239797
ENSG00000111199	15	1116	0.0220986
ENSG00000111203	22	1925	0.0381181
ENSG00000111206	27	1343	0.0265935
ENSG00000111215	1	30	0.0005940
ENSG00000111218	8	522	0.0103364
ENSG00000111224	17	2502	0.0495436
ENSG00000111229	41	3600	0.0712857
ENSG00000111231	45	3611	0.0715035
ENSG00000111237	73	5613	0.1111463
ENSG00000111241	22	2456	0.0486327
ENSG00000111245	20	1788	0.0354052
ENSG00000111247	29	2781	0.0550682
ENSG00000111249	35	4110	0.0813845
ENSG00000111252	12	1154	0.0228510
ENSG00000111254	14	971	0.0192273
ENSG00000111261	15	1203	0.0238213
ENSG00000111262	17	1167	0.0231085
ENSG00000111266	30	2881	0.0570484
ENSG00000111269	29	2786	0.0551672
ENSG00000111271	33	2788	0.0552068
ENSG00000111275	24	1514	0.0299796
ENSG00000111276	43	4185	0.0828696
ENSG00000111291	16	1193	0.0236233
ENSG00000111300	31	1992	0.0394448
